8-10370,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004220598.jpg?fitin=700:700,564.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒いけうち/いけうち　いけうち　標準扇形ノズル　ステンレス鋼３１６Ｌ製　１／４　９０°【1/4MVVP9010S316L-IN】(3918220) 受注単位1,工事用品\管工機材\洗浄ノズル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●中央が強く両端にかけて次第に弱まる山形流量分布の扇形噴霧を発生させます。<br>●ノズル複数配列時にパターンの両端をオーバーラップさせて使うと、流量分布が全幅において均等になります。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒いけうち/いけうち　いけうち　標準扇形ノズル　ステンレス鋼３１６Ｌ製　１／４　９０&deg;【1/4MVVP9010S316L-IN】(3918220) 受注単位1：クローバー資材館,『カード対応OK！』■〒いけうち/いけうち　いけうち　標準扇形ノズル　ステンレス鋼３１６Ｌ製　１／４　９０&deg;【1/4MVVP9010S316L-IN】(3918220) 受注単位1,工事用品\管工機材\洗浄ノズル。『カード対応OK！』■〒いけうち/いけうち　いけうち　標準扇形ノズル　ステンレス鋼３１６Ｌ製　１／４　９０&deg;【1/4MVVP9010S316L-IN】(3918220) 受注単位1[rn]
8-10371,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002957573.jpg?fitin=700:700,196.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒いけうち/いけうち　標準扇形ノズル　ＰＰ樹脂製　１／４　９０°【1/4MVVP9030PP-IN】(3530175) 受注単位1,工事用品\管工機材\洗浄ノズル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●中央が強く両端にかけて次第に弱まる山形流量分布の扇形噴霧を発生させます。<br>●ノズル複数配列時にパターンの両端をオーバーラップさせて使うと、流量分布が全幅において均等になります。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒いけうち/いけうち　標準扇形ノズル　ＰＰ樹脂製　１／４　９０&deg;【1/4MVVP9030PP-IN】(3530175) 受注単位1：クローバー資材館,『カード対応OK！』■〒いけうち/いけうち　標準扇形ノズル　ＰＰ樹脂製　１／４　９０&deg;【1/4MVVP9030PP-IN】(3530175) 受注単位1,工事用品\管工機材\洗浄ノズル。『カード対応OK！』■〒いけうち/いけうち　標準扇形ノズル　ＰＰ樹脂製　１／４　９０&deg;【1/4MVVP9030PP-IN】(3530175) 受注単位1[rn]
8-10372,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002957575.jpg?fitin=700:700,628.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒いけうち/いけうち　広角扇形ノズル　ＰＶＣ樹脂製　１／８　１２０°【1/8MYYP05PVC-IN】(3530311) 受注単位1,工事用品\管工機材\洗浄ノズル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●低い液圧にもかかわらず広角の扇形噴霧を発生させます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒いけうち/いけうち　広角扇形ノズル　ＰＶＣ樹脂製　１／８　１２０&deg;【1/8MYYP05PVC-IN】(3530311) 受注単位1：クローバー資材館,『カード対応OK！』■〒いけうち/いけうち　広角扇形ノズル　ＰＶＣ樹脂製　１／８　１２０&deg;【1/8MYYP05PVC-IN】(3530311) 受注単位1,工事用品\管工機材\洗浄ノズル。『カード対応OK！』■〒いけうち/いけうち　広角扇形ノズル　ＰＶＣ樹脂製　１／８　１２０&deg;【1/8MYYP05PVC-IN】(3530311) 受注単位1[rn]
8-10373,,17371.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-225】(4816587)フジレックスＩＰ（両側端末未処理品） ２２５φ×１０ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●不燃材料の規定に適合する国土交通大臣の認定番号を取得しています。<br>●グラスウールを合成樹脂フィルムで覆っているため保温効果は抜群です。<br>●高気密・高断熱住宅用24時間換気システムです。<br>●内層材は不織布タイプです。<br>●一般空調用ダクトに。<br>●長さ(m):10<br>●内径(mm):233<br>●外径(mm):293<br>●質量(kg):9.42<br>●不燃認定番号：NM-1032<br>●F☆☆☆☆認定品<br>●使用温度範囲：-5℃～60℃<br>●合成樹脂フィルム・グラスウール・ポリエステルフィルム・スパイラル状鋼板カシメ<br>●一定幅のポリエステル不織布（フィルム）と鋼線を成形機にて加工し、スパイラル状に製筒してグラスウールと外層材を被せた保温付きフレキシブルダクトです。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-225】(4816587)フジレックスＩＰ（両側端末未処理品） ２２５φ&times;１０ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-225】(4816587)フジレックスＩＰ（両側端末未処理品） ２２５φ&times;１０ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-225】(4816587)フジレックスＩＰ（両側端末未処理品） ２２５φ&times;１０ｍ 受注単位1[rn]
8-10374,,1164.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-150】(4816315)１５０φ×３ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●建設省告示第1400号で定められたアルミニウムに該当する不燃材料です。<br>●現場で手軽に取り付けられる他、3mを0.8mに圧縮しているので、収納・保管・搬入・輸送が容易です。<br>●一般空調用ダクトに。<br>●長さ(m):3<br>●内径(mm):150<br>●外径(mm):158<br>●許容曲げ半径(mm):150～225<br>●質量(kg):0.66<br>●使用温度範囲：-10℃～100℃<br>●アルミニウム<br>●合金種類A3003H-0等のアルミニウムはくを一定幅にスリットして巻き上げたコイル状のものを基材として使用しています。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-150】(4816315)１５０φ&times;３ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-150】(4816315)１５０φ&times;３ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-150】(4816315)１５０φ&times;３ｍ 受注単位1[rn]
8-10375,,21256.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-300】(4816528)フジレックスＩＮ（両側端末未処理品） ３００φ×１０ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●不燃材料の規定に適合する国土交通大臣の認定番号を取得しています。<br>●グラスウールを合成樹脂フィルムで覆っているため保温効果は抜群です。<br>●高気密・高断熱住宅用24時間換気システムです。<br>●内層材は不織布タイプです。<br>●一般空調用ダクトに。<br>●長さ(m):10<br>●内径(mm):308<br>●外径(mm):368<br>●質量(kg):11.95<br>●不燃認定番号：NM-1032、NM-1183<br>●F☆☆☆☆認定品<br>●使用温度範囲：-5℃～60℃<br>●合成樹脂フィルム・グラスウール・ポリエステル不織布・スパイラル状鋼板カシメ<br>●一定幅のポリエステル不織布（フィルム）と鋼線を成形機にて加工し、スパイラル状に製筒してグラスウールと外層材を被せた保温付きフレキシブルダクトです。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-300】(4816528)フジレックスＩＮ（両側端末未処理品） ３００φ&times;１０ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-300】(4816528)フジレックスＩＮ（両側端末未処理品） ３００φ&times;１０ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-300】(4816528)フジレックスＩＮ（両側端末未処理品） ３００φ&times;１０ｍ 受注単位1[rn]
8-10376,,11701.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-150】(4816463)フジレックスＩＮ（両側端末未処理品） １５０φ×１０ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●不燃材料の規定に適合する国土交通大臣の認定番号を取得しています。<br>●グラスウールを合成樹脂フィルムで覆っているため保温効果は抜群です。<br>●高気密・高断熱住宅用24時間換気システムです。<br>●内層材は不織布タイプです。<br>●一般空調用ダクトに。<br>●長さ(m):10<br>●内径(mm):158<br>●外径(mm):218<br>●質量(kg):6.53<br>●不燃認定番号：NM-1032、NM-1183<br>●F☆☆☆☆認定品<br>●使用温度範囲：-5℃～60℃<br>●合成樹脂フィルム・グラスウール・ポリエステル不織布・スパイラル状鋼板カシメ<br>●一定幅のポリエステル不織布（フィルム）と鋼線を成形機にて加工し、スパイラル状に製筒してグラスウールと外層材を被せた保温付きフレキシブルダクトです。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-150】(4816463)フジレックスＩＮ（両側端末未処理品） １５０φ&times;１０ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-150】(4816463)フジレックスＩＮ（両側端末未処理品） １５０φ&times;１０ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-150】(4816463)フジレックスＩＮ（両側端末未処理品） １５０φ&times;１０ｍ 受注単位1[rn]
8-10377,,11552.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-150】(4816374)ＦＴフレキ １５０φ×５ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●良質の塩ビターポリンに鋼線をスパイラル状に加工しているため、耐久性に優れています。<br>●5ｍを1ｍに圧縮しているので、収納・保管・搬入・輸送が容易です。<br>●一般住宅の排気用ダクトに。<br>●一般工場等の排気用ダクトに。<br>●長さ(m):5<br>●内径(mm):153<br>●外径(mm):156<br>●質量(kg):2.7<br>●使用温度範囲：0℃～60℃<br>●塩ビターポリン<br>●硬鋼線<br>●ガラスクロスを芯に表裏面に塩化ビニル層を配したターポリン原反を一定幅にスリットして巻き上げたコイル状のものを基材として使用しております。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-150】(4816374)ＦＴフレキ １５０φ&times;５ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-150】(4816374)ＦＴフレキ １５０φ&times;５ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-150】(4816374)ＦＴフレキ １５０φ&times;５ｍ 受注単位1[rn]
8-10378,,238.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【T459-15】(4895207)白無地板 小判型 ５枚組 ６０Ｘ３８Ｘ２厚 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐水性・耐久性に優れた衝撃に強い素材を使用しています。<br>●色:白<br>●縦(mm):60<br>●横(mm):38<br>●厚み(mm):2<br>●形状:小判型<br>●再生ポリプロピレン<br>●取付具は別売です。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【T459-15】(4895207)白無地板 小判型 ５枚組 ６０Ｘ３８Ｘ２厚 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【T459-15】(4895207)白無地板 小判型 ５枚組 ６０Ｘ３８Ｘ２厚 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【T459-15】(4895207)白無地板 小判型 ５枚組 ６０Ｘ３８Ｘ２厚 受注単位1[rn]
8-10379,,21180.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-275】(4816421)ＦＴフレキ ２７５φ×５ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●良質の塩ビターポリンに鋼線をスパイラル状に加工しているため、耐久性に優れています。<br>●5ｍを1ｍに圧縮しているので、収納・保管・搬入・輸送が容易です。<br>●一般住宅の排気用ダクトに。<br>●一般工場等の排気用ダクトに。<br>●長さ(m):5<br>●内径(mm):278<br>●外径(mm):281<br>●質量(kg):4.95<br>●使用温度範囲：0℃～60℃<br>●塩ビターポリン<br>●硬鋼線<br>●ガラスクロスを芯に表裏面に塩化ビニル層を配したターポリン原反を一定幅にスリットして巻き上げたコイル状のものを基材として使用しております。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-275】(4816421)ＦＴフレキ ２７５φ&times;５ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-275】(4816421)ＦＴフレキ ２７５φ&times;５ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-275】(4816421)ＦＴフレキ ２７５φ&times;５ｍ 受注単位1[rn]
8-10380,,780.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-100】(4816307)１００φ×３ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●建設省告示第1400号で定められたアルミニウムに該当する不燃材料です。<br>●現場で手軽に取り付けられる他、3mを0.8mに圧縮しているので、収納・保管・搬入・輸送が容易です。<br>●一般空調用ダクトに。<br>●長さ(m):3<br>●内径(mm):100<br>●外径(mm):108<br>●許容曲げ半径(mm):100～150<br>●質量(kg):0.44<br>●使用温度範囲：-10℃～100℃<br>●アルミニウム<br>●合金種類A3003H-0等のアルミニウムはくを一定幅にスリットして巻き上げたコイル状のものを基材として使用しています。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-100】(4816307)１００φ&times;３ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-100】(4816307)１００φ&times;３ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』■〒フジモリ産業（株）/フジフレキ【AL-3-100】(4816307)１００φ&times;３ｍ 受注単位1[rn]
8-10381,,13712.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-175】(4816561)フジレックスＩＰ（両側端末未処理品） １７５φ×１０ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●不燃材料の規定に適合する国土交通大臣の認定番号を取得しています。<br>●グラスウールを合成樹脂フィルムで覆っているため保温効果は抜群です。<br>●高気密・高断熱住宅用24時間換気システムです。<br>●内層材は不織布タイプです。<br>●一般空調用ダクトに。<br>●長さ(m):10<br>●内径(mm):183<br>●外径(mm):243<br>●質量(kg):7.62<br>●不燃認定番号：NM-1032<br>●F☆☆☆☆認定品<br>●使用温度範囲：-5℃～60℃<br>●合成樹脂フィルム・グラスウール・ポリエステルフィルム・スパイラル状鋼板カシメ<br>●一定幅のポリエステル不織布（フィルム）と鋼線を成形機にて加工し、スパイラル状に製筒してグラスウールと外層材を被せた保温付きフレキシブルダクトです。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-175】(4816561)フジレックスＩＰ（両側端末未処理品） １７５φ&times;１０ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-175】(4816561)フジレックスＩＰ（両側端末未処理品） １７５φ&times;１０ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-175】(4816561)フジレックスＩＰ（両側端末未処理品） １７５φ&times;１０ｍ 受注単位1[rn]
8-10382,,23404.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-300】(4816617)フジレックスＩＰ（両側端末未処理品） ３００φ×１０ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●不燃材料の規定に適合する国土交通大臣の認定番号を取得しています。<br>●グラスウールを合成樹脂フィルムで覆っているため保温効果は抜群です。<br>●高気密・高断熱住宅用24時間換気システムです。<br>●内層材は不織布タイプです。<br>●一般空調用ダクトに。<br>●長さ(m):10<br>●内径(mm):308<br>●外径(mm):368<br>●質量(kg):12.33<br>●不燃認定番号：NM-1032<br>●F☆☆☆☆認定品<br>●使用温度範囲：-5℃～60℃<br>●合成樹脂フィルム・グラスウール・ポリエステルフィルム・スパイラル状鋼板カシメ<br>●一定幅のポリエステル不織布（フィルム）と鋼線を成形機にて加工し、スパイラル状に製筒してグラスウールと外層材を被せた保温付きフレキシブルダクトです。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-300】(4816617)フジレックスＩＰ（両側端末未処理品） ３００φ&times;１０ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-300】(4816617)フジレックスＩＰ（両側端末未処理品） ３００φ&times;１０ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【IPM-10-300】(4816617)フジレックスＩＰ（両側端末未処理品） ３００φ&times;１０ｍ 受注単位1[rn]
8-10383,,15404.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-200】(4816391)ＦＴフレキ ２００φ×５ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●良質の塩ビターポリンに鋼線をスパイラル状に加工しているため、耐久性に優れています。<br>●5ｍを1ｍに圧縮しているので、収納・保管・搬入・輸送が容易です。<br>●一般住宅の排気用ダクトに。<br>●一般工場等の排気用ダクトに。<br>●長さ(m):5<br>●内径(mm):203<br>●外径(mm):206<br>●質量(kg):3.6<br>●使用温度範囲：0℃～60℃<br>●塩ビターポリン<br>●硬鋼線<br>●ガラスクロスを芯に表裏面に塩化ビニル層を配したターポリン原反を一定幅にスリットして巻き上げたコイル状のものを基材として使用しております。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-200】(4816391)ＦＴフレキ ２００φ&times;５ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-200】(4816391)ＦＴフレキ ２００φ&times;５ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-200】(4816391)ＦＴフレキ ２００φ&times;５ｍ 受注単位1[rn]
8-10384,,7700.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-100】(4816358)ＦＴフレキ １００φ×５ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●良質の塩ビターポリンに鋼線をスパイラル状に加工しているため、耐久性に優れています。<br>●5ｍを1ｍに圧縮しているので、収納・保管・搬入・輸送が容易です。<br>●一般住宅の排気用ダクトに。<br>●一般工場等の排気用ダクトに。<br>●長さ(m):5<br>●内径(mm):103<br>●外径(mm):106<br>●質量(kg):1.8<br>●使用温度範囲：0℃～60℃<br>●塩ビターポリン<br>●硬鋼線<br>●ガラスクロスを芯に表裏面に塩化ビニル層を配したターポリン原反を一定幅にスリットして巻き上げたコイル状のものを基材として使用しております。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-100】(4816358)ＦＴフレキ １００φ&times;５ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-100】(4816358)ＦＴフレキ １００φ&times;５ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【FT-5-100】(4816358)ＦＴフレキ １００φ&times;５ｍ 受注単位1[rn]
8-10385,,10331.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-125】(4816455)フジレックスＩＮ（両側端末未処理品） １２５φ×１０ｍ 受注単位1,工事用品\管工機材\空調資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●不燃材料の規定に適合する国土交通大臣の認定番号を取得しています。<br>●グラスウールを合成樹脂フィルムで覆っているため保温効果は抜群です。<br>●高気密・高断熱住宅用24時間換気システムです。<br>●内層材は不織布タイプです。<br>●一般空調用ダクトに。<br>●長さ(m):10<br>●内径(mm):133<br>●外径(mm):193<br>●質量(kg):5.63<br>●不燃認定番号：NM-1032、NM-1183<br>●F☆☆☆☆認定品<br>●使用温度範囲：-5℃～60℃<br>●合成樹脂フィルム・グラスウール・ポリエステル不織布・スパイラル状鋼板カシメ<br>●一定幅のポリエステル不織布（フィルム）と鋼線を成形機にて加工し、スパイラル状に製筒してグラスウールと外層材を被せた保温付きフレキシブルダクトです。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-125】(4816455)フジレックスＩＮ（両側端末未処理品） １２５φ&times;１０ｍ 受注単位1：クローバー資材館,『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-125】(4816455)フジレックスＩＮ（両側端末未処理品） １２５φ&times;１０ｍ 受注単位1,工事用品\管工機材\空調資材。『カード対応OK！』##■〒フジモリ産業（株）/フジフレキ【INM-10-125】(4816455)フジレックスＩＮ（両側端末未処理品） １２５φ&times;１０ｍ 受注単位1[rn]
